"charge"	"convexhull_xCoor"	"convexhull_yCoor"	"id"	"intensity"	"overallquality"	"position_dim0"	"position_dim1"	"quality_dim0"	"quality_dim1"	"spectrum_index"	"spectrum_native_id"
3	3176.81	486.85	"f_16649479794395583048"	2.69E+007	459131	3258.94	486.95	0	0	2318	12403
3	3178.76	486.85	"f_16649479794395583048"	2.69E+007	459131	3258.94	486.95	0	0	2318	12403
3	3180.35	486.87	"f_16649479794395583048"	2.69E+007	459131	3258.94	486.95	0	0	2318	12403
3	3181.92	486.85	"f_16649479794395583048"	2.69E+007	459131	3258.94	486.95	0	0	2318	12403
3	3183.12	486.85	"f_16649479794395583048"	2.69E+007	459131	3258.94	486.95	0	0	2318	12403
3	3184.81	486.85	"f_16649479794395583048"	2.69E+007	459131	3258.94	486.95	0	0	2318	12403
3	3185.85	486.85	"f_16649479794395583048"	2.69E+007	459131	3258.94	486.95	0	0	2318	12403
3	3187.15	486.85	"f_16649479794395583048"	2.69E+007	459131	3258.94	486.95	0	0	2318	12403
3	3188.23	486.85	"f_16649479794395583048"	2.69E+007	459131	3258.94	486.95	0	0	2318	12403
3	3189.32	486.85	"f_16649479794395583048"	2.69E+007	459131	3258.94	486.95	0	0	2318	12403
3	3190.82	486.85	"f_16649479794395583048"	2.69E+007	459131	3258.94	486.95	0	0	2318	12403
3	3192.84	486.88	"f_16649479794395583048"	2.69E+007	459131	3258.94	486.95	0	0	2318	12403
3	3194.39	486.88	"f_16649479794395583048"	2.69E+007	459131	3258.94	486.95	0	0	2318	12403
3	3196.23	486.88	"f_16649479794395583048"	2.69E+007	459131	3258.94	486.95	0	0	2318	12403
3	3197.31	486.85	"f_16649479794395583048"	2.69E+007	459131	3258.94	486.95	0	0	2318	12403
3	3198.48	486.87	"f_16649479794395583048"	2.69E+007	459131	3258.94	486.95	0	0	2318	12403
3	3199.46	486.88	"f_16649479794395583048"	2.69E+007	459131	3258.94	486.95	0	0	2318	12403
3	3200.74	486.87	"f_16649479794395583048"	2.69E+007	459131	3258.94	486.95	0	0	2318	12403
3	3201.72	486.88	"f_16649479794395583048"	2.69E+007	459131	3258.94	486.95	0	0	2318	12403
3	3203.48	486.87	"f_16649479794395583048"	2.69E+007	459131	3258.94	486.95	0	0	2318	12403
3	3205.46	486.88	"f_16649479794395583048"	2.69E+007	459131	3258.94	486.95	0	0	2318	12403
3	3207.14	486.88	"f_16649479794395583048"	2.69E+007	459131	3258.94	486.95	0	0	2318	12403
3	3208.42	486.87	"f_16649479794395583048"	2.69E+007	459131	3258.94	486.95	0	0	2318	12403
3	3210.07	486.88	"f_16649479794395583048"	2.69E+007	459131	3258.94	486.95	0	0	2318	12403
3	3211.92	486.87	"f_16649479794395583048"	2.69E+007	459131	3258.94	486.95	0	0	2318	12403
3	3213.06	486.88	"f_16649479794395583048"	2.69E+007	459131	3258.94	486.95	0	0	2318	12403
3	3214.2	486.85	"f_16649479794395583048"	2.69E+007	459131	3258.94	486.95	0	0	2318	12403
3	3215.76	486.87	"f_16649479794395583048"	2.69E+007	459131	3258.94	486.95	0	0	2318	12403
3	3217.1	486.85	"f_16649479794395583048"	2.69E+007	459131	3258.94	486.95	0	0	2318	12403
3	3219.09	486.85	"f_16649479794395583048"	2.69E+007	459131	3258.94	486.95	0	0	2318	12403
3	3221.04	486.85	"f_16649479794395583048"	2.69E+007	459131	3258.94	486.95	0	0	2318	12403
3	3222.79	486.85	"f_16649479794395583048"	2.69E+007	459131	3258.94	486.95	0	0	2318	12403
3	3224.59	486.85	"f_16649479794395583048"	2.69E+007	459131	3258.94	486.95	0	0	2318	12403
3	3226.09	486.85	"f_16649479794395583048"	2.69E+007	459131	3258.94	486.95	0	0	2318	12403
3	3227.77	486.85	"f_16649479794395583048"	2.69E+007	459131	3258.94	486.95	0	0	2318	12403
3	3228.7	486.85	"f_16649479794395583048"	2.69E+007	459131	3258.94	486.95	0	0	2318	12403
3	3229.4	486.85	"f_16649479794395583048"	2.69E+007	459131	3258.94	486.95	0	0	2318	12403
3	3231.11	486.86	"f_16649479794395583048"	2.69E+007	459131	3258.94	486.95	0	0	2318	12403
3	3232.47	486.85	"f_16649479794395583048"	2.69E+007	459131	3258.94	486.95	0	0	2318	12403
3	3233.79	486.85	"f_16649479794395583048"	2.69E+007	459131	3258.94	486.95	0	0	2318	12403
3	3238.73	486.85	"f_16649479794395583048"	2.69E+007	459131	3258.94	486.95	0	0	2318	12403
3	3240.64	486.85	"f_16649479794395583048"	2.69E+007	459131	3258.94	486.95	0	0	2318	12403
3	3241.86	486.85	"f_16649479794395583048"	2.69E+007	459131	3258.94	486.95	0	0	2318	12403
3	3242.99	486.85	"f_16649479794395583048"	2.69E+007	459131	3258.94	486.95	0	0	2318	12403
3	3243.58	486.85	"f_16649479794395583048"	2.69E+007	459131	3258.94	486.95	0	0	2318	12403
3	3245.28	486.85	"f_16649479794395583048"	2.69E+007	459131	3258.94	486.95	0	0	2318	12403
3	3246	486.85	"f_16649479794395583048"	2.69E+007	459131	3258.94	486.95	0	0	2318	12403
3	3247.34	486.85	"f_16649479794395583048"	2.69E+007	459131	3258.94	486.95	0	0	2318	12403
3	3249.27	486.85	"f_16649479794395583048"	2.69E+007	459131	3258.94	486.95	0	0	2318	12403
3	3250.26	486.85	"f_16649479794395583048"	2.69E+007	459131	3258.94	486.95	0	0	2318	12403
3	3252.36	486.85	"f_16649479794395583048"	2.69E+007	459131	3258.94	486.95	0	0	2318	12403
3	3254.3	486.85	"f_16649479794395583048"	2.69E+007	459131	3258.94	486.95	0	0	2318	12403
3	3256.17	486.85	"f_16649479794395583048"	2.69E+007	459131	3258.94	486.95	0	0	2318	12403
3	3257.3	486.85	"f_16649479794395583048"	2.69E+007	459131	3258.94	486.95	0	0	2318	12403
3	3258.51	486.85	"f_16649479794395583048"	2.69E+007	459131	3258.94	486.95	0	0	2318	12403
3	3260.2	486.85	"f_16649479794395583048"	2.69E+007	459131	3258.94	486.95	0	0	2318	12403
3	3261.27	486.85	"f_16649479794395583048"	2.69E+007	459131	3258.94	486.95	0	0	2318	12403
3	3262.66	486.85	"f_16649479794395583048"	2.69E+007	459131	3258.94	486.95	0	0	2318	12403
3	3264.79	486.85	"f_16649479794395583048"	2.69E+007	459131	3258.94	486.95	0	0	2318	12403
3	3266.6	486.85	"f_16649479794395583048"	2.69E+007	459131	3258.94	486.95	0	0	2318	12403
3	3268.51	486.85	"f_16649479794395583048"	2.69E+007	459131	3258.94	486.95	0	0	2318	12403
3	3270.11	486.85	"f_16649479794395583048"	2.69E+007	459131	3258.94	486.95	0	0	2318	12403
3	3271.92	486.88	"f_16649479794395583048"	2.69E+007	459131	3258.94	486.95	0	0	2318	12403
3	3274.06	486.87	"f_16649479794395583048"	2.69E+007	459131	3258.94	486.95	0	0	2318	12403
3	3275.44	486.85	"f_16649479794395583048"	2.69E+007	459131	3258.94	486.95	0	0	2318	12403
3	3276.63	486.88	"f_16649479794395583048"	2.69E+007	459131	3258.94	486.95	0	0	2318	12403
3	3278.43	486.88	"f_16649479794395583048"	2.69E+007	459131	3258.94	486.95	0	0	2318	12403
3	3280.42	486.88	"f_16649479794395583048"	2.69E+007	459131	3258.94	486.95	0	0	2318	12403
3	3281.76	486.88	"f_16649479794395583048"	2.69E+007	459131	3258.94	486.95	0	0	2318	12403
3	3282.95	486.87	"f_16649479794395583048"	2.69E+007	459131	3258.94	486.95	0	0	2318	12403
3	3285.25	486.88	"f_16649479794395583048"	2.69E+007	459131	3258.94	486.95	0	0	2318	12403
3	3287.06	486.85	"f_16649479794395583048"	2.69E+007	459131	3258.94	486.95	0	0	2318	12403
3	3288.98	486.85	"f_16649479794395583048"	2.69E+007	459131	3258.94	486.95	0	0	2318	12403
3	3290.66	486.88	"f_16649479794395583048"	2.69E+007	459131	3258.94	486.95	0	0	2318	12403
3	3291.63	486.85	"f_16649479794395583048"	2.69E+007	459131	3258.94	486.95	0	0	2318	12403
3	3292.66	486.88	"f_16649479794395583048"	2.69E+007	459131	3258.94	486.95	0	0	2318	12403
3	3294.43	486.88	"f_16649479794395583048"	2.69E+007	459131	3258.94	486.95	0	0	2318	12403
3	3295.29	486.88	"f_16649479794395583048"	2.69E+007	459131	3258.94	486.95	0	0	2318	12403
3	3296.45	486.88	"f_16649479794395583048"	2.69E+007	459131	3258.94	486.95	0	0	2318	12403
3	3297.33	486.88	"f_16649479794395583048"	2.69E+007	459131	3258.94	486.95	0	0	2318	12403
3	3298.29	486.88	"f_16649479794395583048"	2.69E+007	459131	3258.94	486.95	0	0	2318	12403
3	3300.15	486.88	"f_16649479794395583048"	2.69E+007	459131	3258.94	486.95	0	0	2318	12403
3	3303.09	486.88	"f_16649479794395583048"	2.69E+007	459131	3258.94	486.95	0	0	2318	12403
3	3304.93	486.88	"f_16649479794395583048"	2.69E+007	459131	3258.94	486.95	0	0	2318	12403
3	3307.01	486.88	"f_16649479794395583048"	2.69E+007	459131	3258.94	486.95	0	0	2318	12403
3	3308.97	486.83	"f_16649479794395583048"	2.69E+007	459131	3258.94	486.95	0	0	2318	12403
3	3310.63	486.88	"f_16649479794395583048"	2.69E+007	459131	3258.94	486.95	0	0	2318	12403
3	3312.27	486.87	"f_16649479794395583048"	2.69E+007	459131	3258.94	486.95	0	0	2318	12403
3	3313.83	486.85	"f_16649479794395583048"	2.69E+007	459131	3258.94	486.95	0	0	2318	12403
3	3317.19	486.87	"f_16649479794395583048"	2.69E+007	459131	3258.94	486.95	0	0	2318	12403
3	3319.42	486.88	"f_16649479794395583048"	2.69E+007	459131	3258.94	486.95	0	0	2318	12403
3	3320.78	486.88	"f_16649479794395583048"	2.69E+007	459131	3258.94	486.95	0	0	2318	12403
3	3324.41	486.87	"f_16649479794395583048"	2.69E+007	459131	3258.94	486.95	0	0	2318	12403
3	3326.17	486.87	"f_16649479794395583048"	2.69E+007	459131	3258.94	486.95	0	0	2318	12403
3	3327.79	486.87	"f_16649479794395583048"	2.69E+007	459131	3258.94	486.95	0	0	2318	12403
3	3328.91	486.88	"f_16649479794395583048"	2.69E+007	459131	3258.94	486.95	0	0	2318	12403
3	3329.64	486.88	"f_16649479794395583048"	2.69E+007	459131	3258.94	486.95	0	0	2318	12403
3	3331.33	486.88	"f_16649479794395583048"	2.69E+007	459131	3258.94	486.95	0	0	2318	12403
3	3333.29	486.88	"f_16649479794395583048"	2.69E+007	459131	3258.94	486.95	0	0	2318	12403
3	3335.03	486.88	"f_16649479794395583048"	2.69E+007	459131	3258.94	486.95	0	0	2318	12403
3	3336.43	486.88	"f_16649479794395583048"	2.69E+007	459131	3258.94	486.95	0	0	2318	12403
3	3338.42	486.88	"f_16649479794395583048"	2.69E+007	459131	3258.94	486.95	0	0	2318	12403
3	3339.73	486.87	"f_16649479794395583048"	2.69E+007	459131	3258.94	486.95	0	0	2318	12403
3	3341.24	486.87	"f_16649479794395583048"	2.69E+007	459131	3258.94	486.95	0	0	2318	12403
3	3344.19	486.87	"f_16649479794395583048"	2.69E+007	459131	3258.94	486.95	0	0	2318	12403
3	3345.7	486.88	"f_16649479794395583048"	2.69E+007	459131	3258.94	486.95	0	0	2318	12403
3	3347.31	486.87	"f_16649479794395583048"	2.69E+007	459131	3258.94	486.95	0	0	2318	12403
3	3348.38	486.86	"f_16649479794395583048"	2.69E+007	459131	3258.94	486.95	0	0	2318	12403
3	3350.17	486.87	"f_16649479794395583048"	2.69E+007	459131	3258.94	486.95	0	0	2318	12403
3	3352.17	486.88	"f_16649479794395583048"	2.69E+007	459131	3258.94	486.95	0	0	2318	12403
3	3354.14	486.87	"f_16649479794395583048"	2.69E+007	459131	3258.94	486.95	0	0	2318	12403
3	3357.5	486.87	"f_16649479794395583048"	2.69E+007	459131	3258.94	486.95	0	0	2318	12403
3	3357.5	488.63	"f_16649479794395583048"	2.69E+007	459131	3258.94	486.95	0	0	2318	12403
3	3354.14	488.63	"f_16649479794395583048"	2.69E+007	459131	3258.94	486.95	0	0	2318	12403
3	3352.17	488.63	"f_16649479794395583048"	2.69E+007	459131	3258.94	486.95	0	0	2318	12403
3	3350.17	488.62	"f_16649479794395583048"	2.69E+007	459131	3258.94	486.95	0	0	2318	12403
3	3348.38	488.61	"f_16649479794395583048"	2.69E+007	459131	3258.94	486.95	0	0	2318	12403
3	3347.31	488.63	"f_16649479794395583048"	2.69E+007	459131	3258.94	486.95	0	0	2318	12403
3	3345.7	488.63	"f_16649479794395583048"	2.69E+007	459131	3258.94	486.95	0	0	2318	12403
3	3344.19	488.63	"f_16649479794395583048"	2.69E+007	459131	3258.94	486.95	0	0	2318	12403
3	3341.24	488.63	"f_16649479794395583048"	2.69E+007	459131	3258.94	486.95	0	0	2318	12403
3	3339.73	488.63	"f_16649479794395583048"	2.69E+007	459131	3258.94	486.95	0	0	2318	12403
3	3338.42	488.63	"f_16649479794395583048"	2.69E+007	459131	3258.94	486.95	0	0	2318	12403
3	3336.43	488.63	"f_16649479794395583048"	2.69E+007	459131	3258.94	486.95	0	0	2318	12403
3	3335.03	488.63	"f_16649479794395583048"	2.69E+007	459131	3258.94	486.95	0	0	2318	12403
3	3333.29	488.63	"f_16649479794395583048"	2.69E+007	459131	3258.94	486.95	0	0	2318	12403
3	3331.33	488.63	"f_16649479794395583048"	2.69E+007	459131	3258.94	486.95	0	0	2318	12403
3	3329.64	488.63	"f_16649479794395583048"	2.69E+007	459131	3258.94	486.95	0	0	2318	12403
3	3328.91	488.63	"f_16649479794395583048"	2.69E+007	459131	3258.94	486.95	0	0	2318	12403
3	3327.79	488.63	"f_16649479794395583048"	2.69E+007	459131	3258.94	486.95	0	0	2318	12403
3	3326.17	488.63	"f_16649479794395583048"	2.69E+007	459131	3258.94	486.95	0	0	2318	12403
3	3324.41	488.63	"f_16649479794395583048"	2.69E+007	459131	3258.94	486.95	0	0	2318	12403
3	3320.78	488.63	"f_16649479794395583048"	2.69E+007	459131	3258.94	486.95	0	0	2318	12403
3	3319.42	488.63	"f_16649479794395583048"	2.69E+007	459131	3258.94	486.95	0	0	2318	12403
3	3317.19	488.63	"f_16649479794395583048"	2.69E+007	459131	3258.94	486.95	0	0	2318	12403
3	3313.83	488.6	"f_16649479794395583048"	2.69E+007	459131	3258.94	486.95	0	0	2318	12403
3	3312.27	488.63	"f_16649479794395583048"	2.69E+007	459131	3258.94	486.95	0	0	2318	12403
3	3310.63	488.63	"f_16649479794395583048"	2.69E+007	459131	3258.94	486.95	0	0	2318	12403
3	3308.97	488.59	"f_16649479794395583048"	2.69E+007	459131	3258.94	486.95	0	0	2318	12403
3	3307.01	488.63	"f_16649479794395583048"	2.69E+007	459131	3258.94	486.95	0	0	2318	12403
3	3304.93	488.63	"f_16649479794395583048"	2.69E+007	459131	3258.94	486.95	0	0	2318	12403
3	3303.09	488.63	"f_16649479794395583048"	2.69E+007	459131	3258.94	486.95	0	0	2318	12403
3	3300.15	488.63	"f_16649479794395583048"	2.69E+007	459131	3258.94	486.95	0	0	2318	12403
3	3298.29	488.63	"f_16649479794395583048"	2.69E+007	459131	3258.94	486.95	0	0	2318	12403
3	3297.33	488.63	"f_16649479794395583048"	2.69E+007	459131	3258.94	486.95	0	0	2318	12403
3	3296.45	488.63	"f_16649479794395583048"	2.69E+007	459131	3258.94	486.95	0	0	2318	12403
3	3295.29	488.63	"f_16649479794395583048"	2.69E+007	459131	3258.94	486.95	0	0	2318	12403
3	3294.43	488.63	"f_16649479794395583048"	2.69E+007	459131	3258.94	486.95	0	0	2318	12403
3	3292.66	488.63	"f_16649479794395583048"	2.69E+007	459131	3258.94	486.95	0	0	2318	12403
3	3291.63	488.6	"f_16649479794395583048"	2.69E+007	459131	3258.94	486.95	0	0	2318	12403
3	3290.66	488.63	"f_16649479794395583048"	2.69E+007	459131	3258.94	486.95	0	0	2318	12403
3	3288.98	488.6	"f_16649479794395583048"	2.69E+007	459131	3258.94	486.95	0	0	2318	12403
3	3287.06	488.6	"f_16649479794395583048"	2.69E+007	459131	3258.94	486.95	0	0	2318	12403
3	3285.25	488.63	"f_16649479794395583048"	2.69E+007	459131	3258.94	486.95	0	0	2318	12403
3	3282.95	488.63	"f_16649479794395583048"	2.69E+007	459131	3258.94	486.95	0	0	2318	12403
3	3281.76	488.63	"f_16649479794395583048"	2.69E+007	459131	3258.94	486.95	0	0	2318	12403
3	3280.42	488.63	"f_16649479794395583048"	2.69E+007	459131	3258.94	486.95	0	0	2318	12403
3	3278.43	488.63	"f_16649479794395583048"	2.69E+007	459131	3258.94	486.95	0	0	2318	12403
3	3276.63	488.63	"f_16649479794395583048"	2.69E+007	459131	3258.94	486.95	0	0	2318	12403
3	3275.44	488.6	"f_16649479794395583048"	2.69E+007	459131	3258.94	486.95	0	0	2318	12403
3	3274.06	488.62	"f_16649479794395583048"	2.69E+007	459131	3258.94	486.95	0	0	2318	12403
3	3271.92	488.63	"f_16649479794395583048"	2.69E+007	459131	3258.94	486.95	0	0	2318	12403
3	3270.11	488.6	"f_16649479794395583048"	2.69E+007	459131	3258.94	486.95	0	0	2318	12403
3	3268.51	488.6	"f_16649479794395583048"	2.69E+007	459131	3258.94	486.95	0	0	2318	12403
3	3266.6	488.6	"f_16649479794395583048"	2.69E+007	459131	3258.94	486.95	0	0	2318	12403
3	3264.79	488.6	"f_16649479794395583048"	2.69E+007	459131	3258.94	486.95	0	0	2318	12403
3	3262.66	488.61	"f_16649479794395583048"	2.69E+007	459131	3258.94	486.95	0	0	2318	12403
3	3261.27	488.6	"f_16649479794395583048"	2.69E+007	459131	3258.94	486.95	0	0	2318	12403
3	3260.2	488.6	"f_16649479794395583048"	2.69E+007	459131	3258.94	486.95	0	0	2318	12403
3	3258.51	488.6	"f_16649479794395583048"	2.69E+007	459131	3258.94	486.95	0	0	2318	12403
3	3257.3	488.61	"f_16649479794395583048"	2.69E+007	459131	3258.94	486.95	0	0	2318	12403
3	3256.17	488.6	"f_16649479794395583048"	2.69E+007	459131	3258.94	486.95	0	0	2318	12403
3	3254.3	488.6	"f_16649479794395583048"	2.69E+007	459131	3258.94	486.95	0	0	2318	12403
3	3252.36	488.61	"f_16649479794395583048"	2.69E+007	459131	3258.94	486.95	0	0	2318	12403
3	3250.26	488.61	"f_16649479794395583048"	2.69E+007	459131	3258.94	486.95	0	0	2318	12403
3	3249.27	488.6	"f_16649479794395583048"	2.69E+007	459131	3258.94	486.95	0	0	2318	12403
3	3247.34	488.6	"f_16649479794395583048"	2.69E+007	459131	3258.94	486.95	0	0	2318	12403
3	3246	488.6	"f_16649479794395583048"	2.69E+007	459131	3258.94	486.95	0	0	2318	12403
3	3245.28	488.6	"f_16649479794395583048"	2.69E+007	459131	3258.94	486.95	0	0	2318	12403
3	3243.58	488.6	"f_16649479794395583048"	2.69E+007	459131	3258.94	486.95	0	0	2318	12403
3	3242.99	488.6	"f_16649479794395583048"	2.69E+007	459131	3258.94	486.95	0	0	2318	12403
3	3241.86	488.6	"f_16649479794395583048"	2.69E+007	459131	3258.94	486.95	0	0	2318	12403
3	3240.64	488.6	"f_16649479794395583048"	2.69E+007	459131	3258.94	486.95	0	0	2318	12403
3	3238.73	488.61	"f_16649479794395583048"	2.69E+007	459131	3258.94	486.95	0	0	2318	12403
3	3233.79	488.6	"f_16649479794395583048"	2.69E+007	459131	3258.94	486.95	0	0	2318	12403
3	3232.47	488.61	"f_16649479794395583048"	2.69E+007	459131	3258.94	486.95	0	0	2318	12403
3	3231.11	488.61	"f_16649479794395583048"	2.69E+007	459131	3258.94	486.95	0	0	2318	12403
3	3229.4	488.6	"f_16649479794395583048"	2.69E+007	459131	3258.94	486.95	0	0	2318	12403
3	3228.7	488.61	"f_16649479794395583048"	2.69E+007	459131	3258.94	486.95	0	0	2318	12403
3	3227.77	488.61	"f_16649479794395583048"	2.69E+007	459131	3258.94	486.95	0	0	2318	12403
3	3226.09	488.6	"f_16649479794395583048"	2.69E+007	459131	3258.94	486.95	0	0	2318	12403
3	3224.59	488.6	"f_16649479794395583048"	2.69E+007	459131	3258.94	486.95	0	0	2318	12403
3	3222.79	488.6	"f_16649479794395583048"	2.69E+007	459131	3258.94	486.95	0	0	2318	12403
3	3221.04	488.6	"f_16649479794395583048"	2.69E+007	459131	3258.94	486.95	0	0	2318	12403
3	3219.09	488.61	"f_16649479794395583048"	2.69E+007	459131	3258.94	486.95	0	0	2318	12403
3	3217.1	488.6	"f_16649479794395583048"	2.69E+007	459131	3258.94	486.95	0	0	2318	12403
3	3215.76	488.63	"f_16649479794395583048"	2.69E+007	459131	3258.94	486.95	0	0	2318	12403
3	3214.2	488.6	"f_16649479794395583048"	2.69E+007	459131	3258.94	486.95	0	0	2318	12403
3	3213.06	488.63	"f_16649479794395583048"	2.69E+007	459131	3258.94	486.95	0	0	2318	12403
3	3211.92	488.63	"f_16649479794395583048"	2.69E+007	459131	3258.94	486.95	0	0	2318	12403
3	3210.07	488.63	"f_16649479794395583048"	2.69E+007	459131	3258.94	486.95	0	0	2318	12403
3	3208.42	488.63	"f_16649479794395583048"	2.69E+007	459131	3258.94	486.95	0	0	2318	12403
3	3207.14	488.63	"f_16649479794395583048"	2.69E+007	459131	3258.94	486.95	0	0	2318	12403
3	3205.46	488.63	"f_16649479794395583048"	2.69E+007	459131	3258.94	486.95	0	0	2318	12403
3	3203.48	488.63	"f_16649479794395583048"	2.69E+007	459131	3258.94	486.95	0	0	2318	12403
3	3201.72	488.63	"f_16649479794395583048"	2.69E+007	459131	3258.94	486.95	0	0	2318	12403
3	3200.74	488.63	"f_16649479794395583048"	2.69E+007	459131	3258.94	486.95	0	0	2318	12403
3	3199.46	488.63	"f_16649479794395583048"	2.69E+007	459131	3258.94	486.95	0	0	2318	12403
3	3198.48	488.63	"f_16649479794395583048"	2.69E+007	459131	3258.94	486.95	0	0	2318	12403
3	3197.31	488.61	"f_16649479794395583048"	2.69E+007	459131	3258.94	486.95	0	0	2318	12403
3	3196.23	488.63	"f_16649479794395583048"	2.69E+007	459131	3258.94	486.95	0	0	2318	12403
3	3194.39	488.63	"f_16649479794395583048"	2.69E+007	459131	3258.94	486.95	0	0	2318	12403
3	3192.84	488.63	"f_16649479794395583048"	2.69E+007	459131	3258.94	486.95	0	0	2318	12403
3	3190.82	488.6	"f_16649479794395583048"	2.69E+007	459131	3258.94	486.95	0	0	2318	12403
3	3189.32	488.61	"f_16649479794395583048"	2.69E+007	459131	3258.94	486.95	0	0	2318	12403
3	3188.23	488.61	"f_16649479794395583048"	2.69E+007	459131	3258.94	486.95	0	0	2318	12403
3	3187.15	488.6	"f_16649479794395583048"	2.69E+007	459131	3258.94	486.95	0	0	2318	12403
3	3185.85	488.61	"f_16649479794395583048"	2.69E+007	459131	3258.94	486.95	0	0	2318	12403
3	3184.81	488.6	"f_16649479794395583048"	2.69E+007	459131	3258.94	486.95	0	0	2318	12403
3	3183.12	488.6	"f_16649479794395583048"	2.69E+007	459131	3258.94	486.95	0	0	2318	12403
3	3181.92	488.61	"f_16649479794395583048"	2.69E+007	459131	3258.94	486.95	0	0	2318	12403
3	3180.35	488.63	"f_16649479794395583048"	2.69E+007	459131	3258.94	486.95	0	0	2318	12403
3	3178.76	488.61	"f_16649479794395583048"	2.69E+007	459131	3258.94	486.95	0	0	2318	12403
3	3176.81	488.6	"f_16649479794395583048"	2.69E+007	459131	3258.94	486.95	0	0	2318	12403
3	3174.99	488.6	"f_16649479794395583048"	2.69E+007	459131	3258.94	486.95	0	0	2318	12403
3	3173.26	488.6	"f_16649479794395583048"	2.69E+007	459131	3258.94	486.95	0	0	2318	12403
3	3171.39	488.6	"f_16649479794395583048"	2.69E+007	459131	3258.94	486.95	0	0	2318	12403
3	3169.05	488.61	"f_16649479794395583048"	2.69E+007	459131	3258.94	486.95	0	0	2318	12403
3	3167.06	488.6	"f_16649479794395583048"	2.69E+007	459131	3258.94	486.95	0	0	2318	12403
3	3059.66	442.47	"f_12822508652885944399"	4.77E+006	488353	3081.05	442.56	0	0	2201	11530
3	3062.86	442.47	"f_12822508652885944399"	4.77E+006	488353	3081.05	442.56	0	0	2201	11530
3	3065.99	442.47	"f_12822508652885944399"	4.77E+006	488353	3081.05	442.56	0	0	2201	11530
3	3067.7	442.47	"f_12822508652885944399"	4.77E+006	488353	3081.05	442.56	0	0	2201	11530
3	3071	442.47	"f_12822508652885944399"	4.77E+006	488353	3081.05	442.56	0	0	2201	11530
3	3072.71	442.47	"f_12822508652885944399"	4.77E+006	488353	3081.05	442.56	0	0	2201	11530
3	3074.5	442.47	"f_12822508652885944399"	4.77E+006	488353	3081.05	442.56	0	0	2201	11530
3	3075.94	442.47	"f_12822508652885944399"	4.77E+006	488353	3081.05	442.56	0	0	2201	11530
3	3077.37	442.47	"f_12822508652885944399"	4.77E+006	488353	3081.05	442.56	0	0	2201	11530
3	3079.35	442.47	"f_12822508652885944399"	4.77E+006	488353	3081.05	442.56	0	0	2201	11530
3	3080.67	442.47	"f_12822508652885944399"	4.77E+006	488353	3081.05	442.56	0	0	2201	11530
3	3082.32	442.47	"f_12822508652885944399"	4.77E+006	488353	3081.05	442.56	0	0	2201	11530
3	3083.92	442.48	"f_12822508652885944399"	4.77E+006	488353	3081.05	442.56	0	0	2201	11530
3	3084.68	442.47	"f_12822508652885944399"	4.77E+006	488353	3081.05	442.56	0	0	2201	11530
3	3088.03	442.47	"f_12822508652885944399"	4.77E+006	488353	3081.05	442.56	0	0	2201	11530
3	3089.69	442.47	"f_12822508652885944399"	4.77E+006	488353	3081.05	442.56	0	0	2201	11530
3	3092.6	442.47	"f_12822508652885944399"	4.77E+006	488353	3081.05	442.56	0	0	2201	11530
3	3094.36	442.47	"f_12822508652885944399"	4.77E+006	488353	3081.05	442.56	0	0	2201	11530
3	3096.2	442.47	"f_12822508652885944399"	4.77E+006	488353	3081.05	442.56	0	0	2201	11530
3	3100.43	442.47	"f_12822508652885944399"	4.77E+006	488353	3081.05	442.56	0	0	2201	11530
3	3102.16	442.47	"f_12822508652885944399"	4.77E+006	488353	3081.05	442.56	0	0	2201	11530
3	3102.16	444.23	"f_12822508652885944399"	4.77E+006	488353	3081.05	442.56	0	0	2201	11530
3	3100.43	444.23	"f_12822508652885944399"	4.77E+006	488353	3081.05	442.56	0	0	2201	11530
3	3096.2	444.23	"f_12822508652885944399"	4.77E+006	488353	3081.05	442.56	0	0	2201	11530
3	3094.36	444.22	"f_12822508652885944399"	4.77E+006	488353	3081.05	442.56	0	0	2201	11530
3	3092.6	444.22	"f_12822508652885944399"	4.77E+006	488353	3081.05	442.56	0	0	2201	11530
3	3089.69	444.23	"f_12822508652885944399"	4.77E+006	488353	3081.05	442.56	0	0	2201	11530
3	3088.03	444.22	"f_12822508652885944399"	4.77E+006	488353	3081.05	442.56	0	0	2201	11530
3	3084.68	444.23	"f_12822508652885944399"	4.77E+006	488353	3081.05	442.56	0	0	2201	11530
3	3083.92	444.23	"f_12822508652885944399"	4.77E+006	488353	3081.05	442.56	0	0	2201	11530
3	3082.32	444.22	"f_12822508652885944399"	4.77E+006	488353	3081.05	442.56	0	0	2201	11530
3	3080.67	444.23	"f_12822508652885944399"	4.77E+006	488353	3081.05	442.56	0	0	2201	11530
3	3079.35	444.22	"f_12822508652885944399"	4.77E+006	488353	3081.05	442.56	0	0	2201	11530
3	3077.37	444.23	"f_12822508652885944399"	4.77E+006	488353	3081.05	442.56	0	0	2201	11530
3	3075.94	444.22	"f_12822508652885944399"	4.77E+006	488353	3081.05	442.56	0	0	2201	11530
3	3074.5	444.23	"f_12822508652885944399"	4.77E+006	488353	3081.05	442.56	0	0	2201	11530
3	3072.71	444.23	"f_12822508652885944399"	4.77E+006	488353	3081.05	442.56	0	0	2201	11530
3	3071	444.22	"f_12822508652885944399"	4.77E+006	488353	3081.05	442.56	0	0	2201	11530
